"","group","time","mean_rate","lower_ci","upper_ci","percent_mean_upper","percent_mean_lower","mean_percent_mean","cutoff_mean","cutoff_upper","cutoff_lower","y_for_percent"
"997","26-30",37,4.03491569955764,-17.719147035953,7.13886700267296,0.769272900411676,3.39145408611525,2.08036349326346,385,283,418,0.0411585365853658
"998","26-30",40,3.93563854225066,-17.2779907239583,6.6590514009127,0.69198754647438,3.39013657846677,2.04106206247057,385,283,418,0.0457317073170732
"999","26-30",43,2.9381725992941,-18.7641377400698,6.6280411078378,1.2558379005475,5.38632929344517,3.32108359699634,385,283,418,0.0503048780487805
"1000","26-30",46,4.20671220222811,-15.4996273635437,6.62804193972804,0.575587209464308,2.68449910962159,1.63004315954295,385,283,418,0.0548780487804878
"1001","26-30",49,3.91401314197113,-15.9712093706772,7.01554051306655,0.792416187323651,3.08052011870201,1.93646815301283,385,283,418,0.0594512195121951
"1002","26-30",52,3.08521069514327,-19.5034929310135,6.62804193810741,1.14832716240134,5.32160810336741,3.23496763288437,385,283,418,0.0640243902439024
"1003","26-30",55,4.38601883680542,-10.4405672653614,7.13886700034946,0.627641664564552,1.38042006973363,1.00403086714909,385,283,418,0.0685975609756097
"1004","26-30",58,3.35204474165692,-19.0989764933665,6.62804172701049,0.97731302468661,4.69770929845223,2.83751116156942,385,283,418,0.0731707317073171
"1005","26-30",61,4.12025524400841,-13.8283853155611,6.99242378649593,0.697085100896156,2.35619627829368,1.52664068959492,385,283,418,0.0777439024390244
"1006","26-30",64,4.13723136983888,-15.402099330113,6.64005022270488,0.604950177819876,2.72280347731987,1.66387682756987,385,283,418,0.0823170731707317
"1007","26-30",67,3.9262508107304,-17.2170948482666,6.64244205315889,0.691802784224882,3.38512353851986,2.03846316137237,385,283,418,0.086890243902439
"1008","26-30",70,3.50414038999885,-18.577831997253,6.7096752982148,0.914784954782307,4.30168027807215,2.60823261642723,385,283,418,0.0914634146341463
"1009","26-30",73,3.8367486211177,-15.0478920679426,6.62804136472548,0.727515148697604,2.92204273824928,1.82477894347344,385,283,418,0.0960365853658536
"1010","26-30",76,3.53023433854335,-18.7344805669607,7.1388667593485,1.02220761421015,4.30686599538629,2.66453680479822,385,283,418,0.100609756097561
"1011","26-30",79,4.46518488063184,-10.0839779331216,6.71300933292437,0.503411283605003,1.25835619413248,0.880883738868742,385,283,418,0.105182926829268
"1012","26-30",82,4.49926405880439,-10.1107728620807,6.68299476589854,0.485352866280635,1.24720592744395,0.866279396862291,385,283,418,0.109756097560976
"1013","26-30",85,4.65442697423377,-14.4261958355069,7.13886699636348,0.533779998243223,2.09945690744923,1.31661845284623,385,283,418,0.114329268292683
"1014","26-30",88,4.16074374765115,-19.9994989207527,6.62804128709825,0.592994351271924,3.80671248548844,2.19985341838018,385,283,418,0.11890243902439
"1015","26-30",91,4.14280751713,-17.6076962338341,6.62804850647405,0.599892941940433,3.25018448504509,1.92503871349276,385,283,418,0.123475609756098
"1016","26-30",94,4.76398614926953,3.43076074227422,6.98857003849455,0.466958513211905,0.279855013264414,0.37340676323816,385,283,418,0.128048780487805
"1017","26-30",97,4.58683935678043,-10.5739962008331,6.62804015959489,0.445012489874336,1.30529028342844,0.875151386651389,385,283,418,0.132621951219512
"1018","26-30",100,4.41011484955729,-11.3770763645241,6.62804121177385,0.502918050408415,1.57976872544854,1.04134338792848,385,283,418,0.13719512195122
"1019","26-30",103,5.13638671539954,3.76119966058244,6.62804124374697,0.290409311252843,0.267734329795324,0.279071820524083,385,283,418,0.141768292682927
"1020","26-30",106,4.99840213602496,3.71701252157502,6.62804236817643,0.326032237463683,0.256359848523308,0.291196042993496,385,283,418,0.146341463414634
"1021","26-30",109,4.97758105986434,3.36082583631163,6.63498498263163,0.332973768349332,0.324807412296922,0.328890590323127,385,283,418,0.150914634146341
"1022","26-30",112,4.21919330543882,-20.9500054478249,6.62804147164017,0.570926239169034,3.9654054534119,2.26816584629047,385,283,418,0.155487804878049
"1023","26-30",115,4.8726381052087,3.46260984415005,6.62804144754267,0.360257278384269,0.289376766879398,0.324817022631834,385,283,418,0.160060975609756
"1024","26-30",118,4.61115496900231,-11.1817645182016,6.6871095001213,0.450202724713056,1.42493791541795,0.937570320065501,385,283,418,0.164634146341463
"1025","26-30",121,4.748474164216,-9.85337359523275,6.52373835059721,0.373859923206366,1.07506101001596,0.724460466611164,385,283,418,0.169207317073171
"1026","26-30",124,4.85344120151636,3.41674775433922,6.62804109698607,0.365637456350614,0.296015422362235,0.330826439356425,385,283,418,0.173780487804878
"1027","26-30",127,5.20653468006428,3.88304214331574,6.6408147252697,0.275476902266157,0.254198352277604,0.264837627271881,385,283,418,0.178353658536585
"1028","26-30",130,5.22502565956318,3.76120033006161,6.68795542031712,0.279985182096933,0.28015658197245,0.280070882034692,385,283,418,0.182926829268293
"1029","26-30",133,4.93523829084176,3.71915829209121,6.62804114701877,0.343003266796322,0.246407554627546,0.294705410711934,385,283,418,0.1875
"1030","26-30",136,4.39225116717573,-17.6022676416493,6.62800112947671,0.509021428239176,3.00757310355904,1.75829726589911,385,283,418,0.192073170731707
"1031","26-30",139,4.92206626977406,3.41263385120266,6.53079517063342,0.326840154659927,0.30666641524936,0.316753284954643,385,283,418,0.196646341463415
"1032","26-30",142,4.72520920917885,-10.6382350734664,6.62836685427272,0.40276685345422,1.25137863796619,0.827072745710204,385,283,418,0.201219512195122
"1033","26-30",145,4.68435573194215,-12.014630532655,6.62804311583994,0.414931635239394,1.56484161754165,0.989886626390522,385,283,418,0.205792682926829
"1034","26-30",148,5.13993701750616,3.76114904970943,6.59436401597498,0.282965918359539,0.26824997331693,0.275607945838235,385,283,418,0.210365853658537
"1035","26-30",151,4.85191596512072,3.41416392307646,6.62804061079473,0.366066654583911,0.296326657835774,0.331196656209843,385,283,418,0.214939024390244
"1036","26-30",154,5.33161918831001,3.94087234422852,6.5965678866912,0.237254134945476,0.260848870664059,0.249051502804768,385,283,418,0.219512195121951
"1037","26-30",157,4.70846563283159,-9.28251245449779,6.62804151965242,0.407686077909511,0.971451674144524,0.689568876027018,385,283,418,0.224085365853659
"1038","26-30",160,4.87454761960353,3.5216231801853,6.62804138130983,0.35972440902094,0.277548717336823,0.318636563178881,385,283,418,0.228658536585366
"1039","26-30",163,5.21916682916092,3.88107966081754,6.5604402488384,0.256989949465385,0.256379459048353,0.256684704256869,385,283,418,0.233231707317073
"1040","26-30",166,4.87856504807055,-9.87205221891612,6.62124259565134,0.357211091870141,1.02355654206568,0.690383816967909,385,283,418,0.23780487804878
"1041","26-30",169,4.98827868087204,3.93686711428382,6.62803330756183,0.328721535341952,0.210776428875144,0.269748982108548,385,283,418,0.242378048780488
"1042","26-30",172,5.35728504505074,3.9388277930386,6.59648785726659,0.231311718864141,0.264771659540978,0.248041689202559,385,283,418,0.246951219512195
"1043","26-30",175,5.33875541045376,3.87113292062377,6.62804123428625,0.241495578034526,0.274899742916909,0.258197660475717,385,283,418,0.251524390243902
"1044","26-30",178,5.00418890526032,3.76032830129175,6.62802875441261,0.324496113135403,0.248563878685925,0.286529995910664,385,283,418,0.25609756097561
"1045","26-30",181,5.052694731594,3.39505808013948,6.59657943301576,0.305556694681751,0.328069820068384,0.316813257375068,385,283,418,0.260670731707317
"1046","26-30",184,5.28713378879623,3.93790903503916,6.53614306603796,0.236235610282543,0.255190204684467,0.245712907483505,385,283,418,0.265243902439024
"1047","26-30",187,5.4589861863174,3.76114871955858,6.6280416484157,0.214152485864218,0.311016992681597,0.262584739272907,385,283,418,0.269817073170732
"1048","26-30",190,5.20833400471047,4.02485952748964,6.6274851278981,0.272476980528541,0.227227070335828,0.249852025432184,385,283,418,0.274390243902439
"1049","26-30",193,5.04214213415604,3.85581525235014,6.48907065675508,0.286967023955431,0.235282316571281,0.261124670263356,385,283,418,0.278963414634146
"1050","26-30",196,5.22854588084697,3.94041669020616,6.62245300086061,0.26659556055915,0.246364710188247,0.256480135373699,385,283,418,0.283536585365854
"1051","26-30",199,5.09622629558094,4.07397505183094,6.50768580836349,0.276961702820469,0.200589845202993,0.238775774011731,385,283,418,0.288109756097561
"1052","26-30",202,5.3551302253851,3.76120030115056,6.61767373940212,0.23576336351862,0.297645408636149,0.266704386077385,385,283,418,0.292682926829268
"1053","26-30",205,5.5089957832102,3.93178825984113,6.68711740026311,0.213854151176423,0.286296738177933,0.250075444677178,385,283,418,0.297256097560976
"1054","26-30",208,5.50315842011424,3.94093549175444,6.62910529654722,0.204600120599401,0.283877513438431,0.244238817018916,385,283,418,0.301829268292683
"1055","26-30",211,5.26231214869778,3.94992686020905,6.46521063112907,0.228587443777724,0.249393280254859,0.238990362016292,385,283,418,0.30640243902439
"1056","26-30",214,5.3485662693034,3.95605075936731,6.62794543052437,0.23920039442413,0.260353044128487,0.249776719276309,385,283,418,0.310975609756098
"1057","26-30",217,5.32182400352633,4.00732868961626,6.41387610569654,0.205202596223889,0.247000899135157,0.226101747679523,385,283,418,0.315548780487805
"1058","26-30",220,5.38599009953916,4.26435727722673,6.6271911379931,0.230449929449395,0.208250071311568,0.219350000380482,385,283,418,0.320121951219512
"1059","26-30",223,5.42496227984437,4.09060146155061,6.48122801602144,0.194704715293869,0.245966838009432,0.22033577665165,385,283,418,0.324695121951219
"1060","26-30",226,5.36369001482756,3.86769335200204,6.34400457970558,0.182768683903806,0.278911842162754,0.23084026303328,385,283,418,0.329268292682927
"1061","26-30",229,5.46085733836954,4.08029243053659,6.53769861059322,0.197192712700529,0.25281101890956,0.225001865805044,385,283,418,0.333841463414634
"1062","26-30",232,5.41541289521251,4.01312309437552,6.36475681029636,0.175304068859294,0.258944207574032,0.217124138216663,385,283,418,0.338414634146341
"1063","26-30",235,5.51259413186109,4.20335603733364,6.47943896489719,0.17538835798704,0.237499453652947,0.206443905819993,385,283,418,0.342987804878049
"1064","26-30",238,5.48795133425411,4.09815506031906,6.37308728363373,0.161287135302179,0.253245006977444,0.207266071139811,385,283,418,0.347560975609756
"1065","26-30",241,5.52617767054546,4.12714104565633,6.46311397736903,0.169545092952302,0.253165335661573,0.211355214306938,385,283,418,0.352134146341463
"1066","26-30",244,5.45676802830338,3.99466825961081,6.3418299207513,0.162195256946464,0.267942445254937,0.215068851100701,385,283,418,0.356707317073171
"1067","26-30",247,5.24093038082683,3.89480689043503,6.3258173594572,0.207002745657388,0.256848191557054,0.231925468607221,385,283,418,0.361280487804878
"1068","26-30",250,5.34694042570921,3.97302401969509,6.40518666180359,0.197916219714383,0.256953752356776,0.227434986035579,385,283,418,0.365853658536585
"1069","26-30",253,5.35499025636712,4.04827947923457,6.32527017972965,0.181191725271369,0.244017395844719,0.212604560558044,385,283,418,0.370426829268293
"1070","26-30",256,5.48038231398746,3.93963597619292,6.62801898960646,0.209408141598062,0.281138477120861,0.245273309359462,385,283,418,0.375
"1071","26-30",259,5.36236882827414,4.09223451064472,6.49382472381938,0.210999267633253,0.236860678238391,0.223929972935822,385,283,418,0.379573170731707
"1072","26-30",262,5.48826319782841,4.24385297218648,6.41122658550634,0.168170394605553,0.226740260221907,0.19745532741373,385,283,418,0.384146341463415
"1073","26-30",265,5.36542771684494,4.13651521910372,6.49043118463514,0.209676381299147,0.229042783277652,0.2193595822884,385,283,418,0.388719512195122
"1074","26-30",268,5.47139556627159,4.09710432515366,6.30453220799797,0.152271323035432,0.251177460023133,0.201724391529283,385,283,418,0.393292682926829
"1075","26-30",271,5.52863192118302,4.28159175317651,6.36425422899771,0.151144500072973,0.225560353046558,0.188352426559765,385,283,418,0.397865853658537
"1076","26-30",274,5.45809258327413,4.02515503059652,6.45707960160253,0.183028595262327,0.262534489991747,0.222781542627037,385,283,418,0.402439024390244
"1077","26-30",277,5.52205686836209,4.34998071873939,6.34832806499721,0.149631055299182,0.212253545655779,0.180942300477481,385,283,418,0.407012195121951
"1078","26-30",280,5.56033362229102,4.57223861337458,6.3672686104083,0.145123484116552,0.17770426669278,0.161413875404666,385,283,418,0.411585365853659
"1079","26-30",283,5.57652499426413,4.46589309271595,6.39247136865068,0.146318069985485,0.199162005494559,0.172740037740022,385,283,418,0.416158536585366
"1080","26-30",286,5.42427889007565,4.09313020296306,6.38200017189937,0.17656195435968,0.245405650057575,0.210983802208627,385,283,418,0.420731707317073
"1081","26-30",289,5.49425743120853,4.38828117872184,6.28920065973609,0.144686199815122,0.201296766002356,0.172991482908739,385,283,418,0.42530487804878
"1082","26-30",292,5.58700106828332,4.33295878398037,6.50002629917622,0.16341955545275,0.224457140597661,0.193938348025205,385,283,418,0.429878048780488
"1083","26-30",295,5.49450312308365,4.34692832128032,6.31722503066649,0.149735451805714,0.208858704071367,0.179297077938541,385,283,418,0.434451219512195
"1084","26-30",298,5.48674765691061,4.02420722939401,6.28372460671898,0.14525489409096,0.266558719111952,0.205906806601456,385,283,418,0.439024390243902
"1085","26-30",301,5.56537825597356,4.3579351455406,6.32811554494468,0.137050395119585,0.216956162707712,0.177003278913648,385,283,418,0.44359756097561
"1086","26-30",304,5.57778011160273,4.4917619513985,6.35991237640877,0.140222857329759,0.194704369565435,0.167463613447597,385,283,418,0.448170731707317
"1087","26-30",307,5.50140618784722,4.32411493286467,6.39142758580924,0.161780709798907,0.213998242409954,0.18788947610443,385,283,418,0.452743902439024
"1088","26-30",310,5.54119999210745,4.59819920146405,6.40730668597207,0.156303092308209,0.170179887386588,0.163241489847398,385,283,418,0.457317073170732
"1089","26-30",313,5.57295856312891,4.45631639310194,6.42482688632728,0.152857465841284,0.200367929776968,0.176612697809126,385,283,418,0.461890243902439
"1090","26-30",316,5.46976234087522,4.30224551926494,6.42857953537292,0.175294123353862,0.21344927783891,0.194371700596386,385,283,418,0.466463414634146
"1091","26-30",319,5.54943685960088,4.42620503232607,6.38103070151837,0.149851933260359,0.202404650362235,0.176128291811297,385,283,418,0.471036585365854
"1092","26-30",322,5.52865652685979,4.27640213156571,6.23469374201243,0.127705024127021,0.226502476543853,0.177103750335437,385,283,418,0.475609756097561
"1093","26-30",325,5.56050944505954,4.58712833050827,6.40247163941028,0.151418175379384,0.175052506279996,0.16323534082969,385,283,418,0.480182926829268
"1094","26-30",328,5.5434139826871,4.61605900124985,6.35610989134909,0.146605667770828,0.167289505047524,0.156947586409176,385,283,418,0.484756097560976
"1095","26-30",331,5.49843356266799,4.21383480417181,6.39886095100918,0.163760710769464,0.233629950031233,0.198695330400348,385,283,418,0.489329268292683
"1096","26-30",334,5.53097215420496,4.35856085306122,6.3787259756883,0.153273926869951,0.211972012958409,0.18262296991418,385,283,418,0.49390243902439
"1097","26-30",337,5.57871053454256,4.6111745997356,6.41375313577096,0.149683801670286,0.173433614957456,0.161558708313871,385,283,418,0.498475609756098
"1098","26-30",340,5.4333853939351,4.39359742506368,6.23871629217231,0.148218990527737,0.191370185157869,0.169794587842803,385,283,418,0.503048780487805
"1099","26-30",343,5.50768891551169,4.35130658720914,6.375657818455,0.157592216310328,0.209957814619077,0.183775015464702,385,283,418,0.507621951219512
"1100","26-30",346,5.52600376845,4.38449450405855,6.30531094205554,0.141025450987728,0.206570482435924,0.173797966711826,385,283,418,0.51219512195122
"1101","26-30",349,5.56293532293039,4.66588207359527,6.38569469942388,0.147900223305145,0.16125537998572,0.154577801645433,385,283,418,0.516768292682927
"1102","26-30",352,5.55409080830504,4.35441034868249,6.36282579377647,0.145610688298816,0.215999431955392,0.180805060127104,385,283,418,0.521341463414634
"1103","26-30",355,5.58555422685172,4.64804870429394,6.29228361061574,0.12652806777285,0.16784467296922,0.147186370371035,385,283,418,0.525914634146341
"1104","26-30",358,5.49244896790687,4.49893305419327,6.35052896928574,0.156229034879113,0.180887600325255,0.168558317602184,385,283,418,0.530487804878049
"1105","26-30",361,5.5826014181161,4.44738151464085,6.33237620651404,0.134305627832367,0.203349624745078,0.168827626288722,385,283,418,0.535060975609756
"1106","26-30",364,5.57549027550451,4.4762098899147,6.3636649265295,0.14136418719763,0.197162999354409,0.16926359327602,385,283,418,0.539634146341463
"1107","26-30",367,5.55135213026643,4.2623189575331,6.20048078709219,0.116931630635833,0.23220165871039,0.174566644673112,385,283,418,0.544207317073171
"1108","26-30",370,5.53164288805946,4.42273613094006,6.34729704023513,0.14745242393292,0.200466078443545,0.173959251188233,385,283,418,0.548780487804878
"1109","26-30",373,5.59023602360344,4.58473994151953,6.30486464751303,0.127835143434417,0.179866481099982,0.153850812267199,385,283,418,0.553353658536585
"1110","26-30",376,5.50818454147235,4.13256381055706,6.2404156613171,0.132935110349266,0.249741220643196,0.191338165496231,385,283,418,0.557926829268293
"1111","26-30",379,5.52848315794365,4.57307213198969,6.2638549286707,0.133015105539469,0.172816123095385,0.152915614317427,385,283,418,0.5625
"1112","26-30",382,5.55862669889023,4.58211374209292,6.29422314788499,0.132334205702574,0.175675217944077,0.154004711823326,385,283,418,0.567073170731707
"1113","26-30",385,5.60610228116324,4.80563961328872,6.25972516841289,0.116591323966004,0.14278417119932,0.129687747582662,385,283,418,0.571646341463415
"1114","26-30",388,5.55036928198847,4.65277428218775,6.1715027683693,0.111908497403313,0.161718068510054,0.136813282956683,385,283,418,0.576219512195122
"1115","26-30",391,5.50319320135478,4.5205449326878,6.27433270138329,0.140125827281273,0.178559653043813,0.159342740162543,385,283,418,0.580792682926829
"1116","26-30",394,5.55976028575105,4.52973397676838,6.26488989957202,0.126827341032692,0.185264517900617,0.156045929466655,385,283,418,0.585365853658537
"1117","26-30",397,5.55742003772587,4.68528306783291,6.22708674639159,0.120499567086844,0.156931987140177,0.13871577711351,385,283,418,0.589939024390244
"1118","26-30",400,5.44216755295429,4.43668003868795,6.26069446651355,0.150404577880907,0.18475864707997,0.167581612480438,385,283,418,0.594512195121951
"1119","26-30",403,5.5766462753734,4.68564449615134,6.35130621540872,0.138911435616105,0.159773766386572,0.149342601001338,385,283,418,0.599085365853658
"1120","26-30",406,5.521130637163,4.5409587617419,6.24811257693083,0.131672656842147,0.177531005845708,0.154601831343928,385,283,418,0.603658536585366
"1121","26-30",409,5.57494907446807,4.57695998805779,6.30508397533718,0.130967097836454,0.17901313053797,0.154990114187212,385,283,418,0.608231707317073
"1122","26-30",412,5.5660329874794,4.67582021402445,6.21414088894854,0.116439824005182,0.159936668621521,0.138188246313352,385,283,418,0.61280487804878
"1123","26-30",415,5.59978042364285,4.86552023036061,6.22158141162541,0.111040244606244,0.13112303300003,0.121081638803137,385,283,418,0.617378048780488
"1124","26-30",418,5.57876426994694,4.71358984062612,6.28330807467938,0.126290298467682,0.155083525213917,0.1406869118408,385,283,418,0.621951219512195
"1125","26-30",421,5.55577455113049,4.6236164307304,6.23605544236855,0.122445733709557,0.167781847845214,0.145113790777386,385,283,418,0.626524390243902
"1126","26-30",424,5.61328929737702,4.74883803165909,6.23337246987216,0.110466989966986,0.154000839778893,0.13223391487294,385,283,418,0.63109756097561
"1127","26-30",427,5.57628081118049,4.74230421447146,6.19624599556974,0.111178974908548,0.149557854948213,0.13036841492838,385,283,418,0.635670731707317
"1128","26-30",430,5.59268072954418,4.77176029623809,6.28321718880668,0.123471460763823,0.146784784078494,0.135128122421158,385,283,418,0.640243902439024
"1129","26-30",433,5.53994621099025,4.59492096077509,6.24057895962936,0.126469233085544,0.170583831362913,0.148526532224228,385,283,418,0.644817073170732
"1130","26-30",436,5.57588563652438,4.65587812442733,6.19476713106241,0.110992501439429,0.164997557710046,0.137995029574738,385,283,418,0.649390243902439
"1131","26-30",439,5.57133318080105,4.59057962671183,6.31837415121529,0.134086572490147,0.176035703172253,0.1550611378312,385,283,418,0.653963414634146
"1132","26-30",442,5.59683616864363,4.83019715093008,6.18158012619955,0.10447759054159,0.136977212591761,0.120727401566676,385,283,418,0.658536585365854
"1133","26-30",445,5.59973754786219,4.71803893487085,6.22020272283847,0.110802545596651,0.157453560181217,0.134128052888934,385,283,418,0.663109756097561
"1134","26-30",448,5.56537552195265,4.48165168250097,6.27286158888743,0.127122790572548,0.194726094434586,0.160924442503567,385,283,418,0.667682926829268
"1135","26-30",451,5.58141842561744,4.80291059337204,6.2002420968448,0.110872116017516,0.139482076576131,0.125177096296823,385,283,418,0.672256097560976
"1136","26-30",454,5.59700229234183,4.67696784518647,6.22978906485118,0.113058158538755,0.164379858913799,0.138719008726277,385,283,418,0.676829268292683
"1137","26-30",457,5.58636284652878,4.6693973653107,6.2393421091175,0.116888086314418,0.164143559308515,0.140515822811466,385,283,418,0.68140243902439
"1138","26-30",460,5.5902319469552,4.77005390463126,6.20759275551838,0.110435633873731,0.146716281203799,0.128575957538765,385,283,418,0.685975609756098
"1139","26-30",463,5.56648524696353,4.80530716779646,6.2579747931554,0.124223727453346,0.136743033601371,0.130483380527359,385,283,418,0.690548780487805
"1140","26-30",466,5.61334617420658,4.92884107728411,6.26205461754226,0.115565372810339,0.121942434277042,0.118753903543691,385,283,418,0.695121951219512
"1141","26-30",469,5.53000278619831,4.63830522091968,6.23150003265898,0.126852964380316,0.161247218085335,0.144050091232826,385,283,418,0.69969512195122
"1142","26-30",472,5.57681874541644,4.61458295044895,6.27020688977247,0.124333993269177,0.172542060069345,0.148438026669261,385,283,418,0.704268292682927
"1143","26-30",475,5.54337147618965,4.67156475109278,6.25645588914864,0.128637313234715,0.157270125020761,0.142953719127738,385,283,418,0.708841463414634
"1144","26-30",478,5.56875857637256,4.72238240152472,6.21907442315524,0.116779321255167,0.151986508885282,0.134382915070224,385,283,418,0.713414634146341
"1145","26-30",481,5.59978945508385,4.63434738762025,6.29344818195023,0.123872287061905,0.172406851223149,0.148139569142527,385,283,418,0.717987804878049
"1146","26-30",484,5.57398633500776,4.76827029287884,6.23995144144196,0.119477348240265,0.144549339324456,0.132013343782361,385,283,418,0.722560975609756
"1147","26-30",487,5.57974639846399,4.7130454769507,6.22011409104783,0.114766451170633,0.155329805267114,0.135048128218874,385,283,418,0.727134146341463
"1148","26-30",490,5.57395692292393,4.5956488605564,6.23387831007403,0.118393700610791,0.175514105310726,0.146953902960759,385,283,418,0.731707317073171
"1149","26-30",493,5.58371617136616,4.72317001976282,6.25908266006273,0.120952868657601,0.154117101441563,0.137534985049582,385,283,418,0.736280487804878
"1150","26-30",496,5.57878704506568,4.82509976301559,6.18100568418894,0.107947952531351,0.135098772539939,0.121523362535645,385,283,418,0.740853658536585
"1151","26-30",499,5.58575908081799,4.68197420299669,6.23187695163671,0.115672348461563,0.161801621721385,0.138736985091474,385,283,418,0.745426829268293
"1152","26-30",502,5.61221955959234,4.97326299978621,6.2370549078539,0.111334801075914,0.11385095558388,0.112592878329897,385,283,418,0.75
"1153","26-30",505,5.59667134116839,4.62335370632895,6.2763696789751,0.121446891620548,0.173910093251294,0.147678492435921,385,283,418,0.754573170731707
"1154","26-30",508,5.57767528796318,4.83991401793462,6.19769104633481,0.111160246224739,0.132270387202473,0.121715316713606,385,283,418,0.759146341463415
"1155","26-30",511,5.59972554923954,4.86989105742944,6.23639817685178,0.113697112834165,0.130333975369421,0.122015544101793,385,283,418,0.763719512195122
"1156","26-30",514,5.56607304293725,4.77171818968847,6.15074799962557,0.105042630985631,0.142713695476334,0.123878163230983,385,283,418,0.768292682926829
"1157","26-30",517,5.60804787088904,4.85064445594215,6.26297271229327,0.116783033326784,0.135056517416428,0.125919775371606,385,283,418,0.772865853658537
"1158","26-30",520,5.60457581052763,4.90213107646284,6.24252189356878,0.113825935201525,0.125334147991239,0.119580041596382,385,283,418,0.777439024390244
"1159","26-30",523,5.61726978743796,4.72916376585969,6.23262759710286,0.109547490676173,0.158102789288199,0.133825139982186,385,283,418,0.782012195121951
"1160","26-30",526,5.56550398730006,4.8822581265712,6.10452710519007,0.0968507289043366,0.122764418512315,0.109807573708326,385,283,418,0.786585365853658
"1161","26-30",529,5.6232141771451,4.82165138663275,6.27620669411766,0.116124425711291,0.142545306876307,0.129334866293799,385,283,418,0.791158536585366
"1162","26-30",532,5.5688177749486,4.84906101455659,6.18484162232192,0.110620219994361,0.129247676882128,0.119933948438245,385,283,418,0.795731707317073
"1163","26-30",535,5.63432648237258,4.83043345799932,6.17159175042693,0.0953557217060848,0.142677749840785,0.119016735773435,385,283,418,0.80030487804878
"1164","26-30",538,5.58651872182359,4.71211060939562,6.171276180244,0.104672961380416,0.156521110188375,0.130597035784396,385,283,418,0.804878048780488
"1165","26-30",541,5.62984011789128,4.74536255257208,6.29222094410735,0.117655352966609,0.157105272405229,0.137380312685919,385,283,418,0.809451219512195
"1166","26-30",544,5.59688395130074,5.03229180064089,6.17564535493293,0.103407790597066,0.100876158157369,0.102141974377217,385,283,418,0.814024390243902
"1167","26-30",547,5.55299332307316,4.75363918781291,6.11717835944081,0.101600164729789,0.143950134414689,0.122775149572239,385,283,418,0.81859756097561
"1168","26-30",550,5.62998882810823,4.90666800279833,6.18400098931773,0.0984037762994397,0.128476422848061,0.11344009957375,385,283,418,0.823170731707317
"1169","26-30",553,5.59757562412725,4.88128996674539,6.12497881008238,0.0942199304430768,0.127963551630183,0.11109174103663,385,283,418,0.827743902439024
"1170","26-30",556,5.58311138646352,4.78809360759366,6.15686170098946,0.102765335457397,0.142396904492613,0.122581119975005,385,283,418,0.832317073170732
"1171","26-30",559,5.62072851228261,4.75122030565201,6.22758242387784,0.107967127440707,0.154696709640134,0.13133191854042,385,283,418,0.836890243902439
"1172","26-30",562,5.58254996965519,4.81339440921402,6.1942679805722,0.109576808849377,0.137778535726869,0.123677672288123,385,283,418,0.841463414634146
"1173","26-30",565,5.61461619878173,4.78534260770038,6.27278291517951,0.117223812473699,0.147699070020367,0.132461441247033,385,283,418,0.846036585365854
"1174","26-30",568,5.60602096565471,4.90844800055826,6.17102138183275,0.100784570667771,0.124432814177851,0.112608692422811,385,283,418,0.850609756097561
"1175","26-30",571,5.60008532124304,4.98994427697111,6.26483505457826,0.118703500965171,0.108952097918483,0.113827799441827,385,283,418,0.855182926829268
"1176","26-30",574,5.56182460442096,4.78292988475741,6.08212270716505,0.093548096128475,0.140043020961939,0.116795558545207,385,283,418,0.859756097560976
"1177","26-30",577,5.56297424390552,4.71285224036327,6.18759527299308,0.112281848108835,0.152817893139374,0.132549870624105,385,283,418,0.864329268292683
"1178","26-30",580,5.57861657720286,4.8825298258958,6.16571343496148,0.105240582433609,0.124777665156561,0.115009123795085,385,283,418,0.86890243902439
"1179","26-30",583,5.58487640894232,4.78681669791394,6.173181769286,0.105339011513612,0.14289657507023,0.124117793291921,385,283,418,0.873475609756098
"1180","26-30",586,5.58981851817746,4.62558911411297,6.17939040626693,0.10547245606852,0.17249744350893,0.138984949788725,385,283,418,0.878048780487805
"1181","26-30",589,5.62272730334418,4.94887098665537,6.217857072601,0.105843612387686,0.119845100132817,0.112844356260251,385,283,418,0.882621951219512
"1182","26-30",592,5.5810479913724,4.96233701186651,6.15423815229378,0.102702962204851,0.110859283142225,0.106781122673538,385,283,418,0.887195121951219
"1183","26-30",595,5.58793137608629,4.75597078596203,6.16998015847668,0.104161762773481,0.148885255406797,0.126523509090139,385,283,418,0.891768292682927
"1184","26-30",598,5.560725765392,4.78315010554309,6.08924847824782,0.095045635255951,0.139833484450585,0.117439559853268,385,283,418,0.896341463414634
"1185","26-30",601,5.60819852024857,4.91792116189246,6.14364487911314,0.0954756428345619,0.123083616934001,0.109279629884282,385,283,418,0.900914634146341
"1186","26-30",604,5.63418346060732,4.87012801108449,6.17791321362053,0.0965055108366325,0.135610679855368,0.116058095346,385,283,418,0.905487804878049
"1187","26-30",607,5.5773037287264,4.72430715327925,6.22186107135598,0.115567911302684,0.152940671144323,0.134254291223503,385,283,418,0.910060975609756
"1188","26-30",610,5.62140563036801,4.81854624834868,6.22314286258736,0.107043908905745,0.142821819809998,0.124932864357871,385,283,418,0.914634146341463
"1189","26-30",613,5.56954013151005,4.81275126279397,6.16958724418043,0.107737281445477,0.135879956126807,0.121808618786142,385,283,418,0.919207317073171
